,Pt,Time,Freq,Zreal,Zimag,Zsig,Zmod,Zphz,Idc,Vdc,IERange,Date,Site
1005,29,16:32:02,125.558,12466.84,-13482.22,1,18362.79,-47.24083,1.392743E-008,-2.749067E-005,6,2024-04-24,E01
1006,30,16:32:02,100.4464,13160.07,-16122,1,20811.21,-50.77593,1.396665E-008,-2.185248E-005,6,2024-04-24,E01
1007,31,16:32:02,79.00281,14050.51,-19620.49,1,24132.56,-54.39301,1.388471E-008,-2.114468E-005,6,2024-04-24,E01
1008,32,16:32:02,63.3446,15041.04,-23583.79,1,27971.91,-57.47149,1.390533E-008,-1.931219E-005,6,2024-04-24,E01
1009,33,16:32:02,49.86702,16345.22,-28828.13,1,33139.51,-60.44725,1.37735E-008,-1.706483E-005,6,2024-04-24,E01
1010,34,16:32:02,39.72458,17884.59,-34936.74,1,39248.37,-62.89149,1.366908E-008,-2.272189E-005,6,2024-04-24,E01
1011,35,16:32:02,31.6723,19783.4,-42298.54,1,46696.35,-64.93409,1.200305E-008,-3.42306E-005,5,2024-04-24,E01
1012,36,16:32:02,24.93351,22297.86,-51805.64,1,56400.52,-66.7123,1.200961E-008,-3.108368E-005,5,2024-04-24,E01
1013,37,16:32:02,19.86229,25185.38,-62705.91,1,67574.66,-68.11749,1.117831E-008,3.516866E-005,5,2024-04-24,E01
1014,38,16:32:02,15.83615,28864.59,-75850.4,1,81156.93,-69.16586,1.120394E-008,3.830371E-005,5,2024-04-24,E01
1015,39,16:32:02,12.40079,33783.11,-92975.55,1,98923,-70.03114,1.127593E-008,3.67891E-005,5,2024-04-24,E01
1016,40,16:32:02,9.93114,39291.57,-111708.9,1,118417.5,-70.62161,1.142381E-008,3.224707E-005,5,2024-04-24,E01
1017,41,16:32:02,7.944915,45886.15,-134224.4,1,141851.1,-71.12643,1.144257E-008,3.774461E-005,5,2024-04-24,E01
1018,42,16:32:02,6.317385,53999.72,-162011,1,170773.3,-71.56631,1.148743E-008,3.62802E-005,5,2024-04-24,E01
1019,43,16:32:02,5.008013,63752.25,-196095.4,1,206198.3,-71.99022,1.153019E-008,3.946663E-005,5,2024-04-24,E01
1020,44,16:32:02,3.945707,75749.33,-238745.7,1,250474.5,-72.39679,1.158826E-008,3.716209E-005,5,2024-04-24,E01
1021,45,16:32:02,3.158693,89362.21,-287424.3,1,300995.6,-72.72917,1.168738E-008,3.745754E-005,5,2024-04-24,E01
1022,46,16:32:02,2.504006,106921.1,-349279.4,1,365278.3,-72.97965,1.16954E-008,4.283278E-005,5,2024-04-24,E01
1023,47,16:32:02,1.998082,127691.8,-421767.2,1,440673,-73.15609,1.187246E-008,4.189558E-005,5,2024-04-24,E01
1024,48,16:32:02,1.584686,154582.7,-513219.2,1,535994.1,-73.23759,1.165995E-008,4.359033E-005,5,2024-04-24,E01
1025,49,16:32:02,1.266892,189810.8,-621724.2,1,650053.1,-73.02271,1.277442E-008,-1.065457E-005,4,2024-04-24,E01
1026,50,16:32:02,0.999041,236588.2,-759745.6,1,795730.7,-72.70317,1.242508E-008,-1.151334E-005,4,2024-04-24,E01
1027,51,16:32:02,0.7923428,300929.2,-919069.1,1,967081,-71.87009,1.221637E-008,-9.649835E-006,4,2024-04-24,E01
1028,52,16:32:02,0.6334459,374729.7,-1106886,1,1168597,-71.29678,1.172018E-008,-6.660382E-006,4,2024-04-24,E01
1029,53,16:32:02,0.5040323,479182.1,-1331852,1,1415431,-70.21196,1.160189E-008,-1.278079E-005,4,2024-04-24,E01
1030,54,16:32:02,0.400641,614157.8,-1606939,1,1720303,-69.0836,1.168438E-008,-1.058901E-005,4,2024-04-24,E01
1031,55,16:32:02,0.316723,805025.3,-1894447,1,2058397,-66.97745,1.042292E-008,-6.393633E-006,4,2024-04-24,E01
1032,56,16:32:02,0.2520161,1025000,-2225069,1,2449808,-65.26637,1.016878E-008,-8.137031E-007,4,2024-04-24,E01
1033,57,16:32:02,0.2003205,1360559,-2610636,1,2943899,-62.47327,1.032257E-008,5.925267E-007,4,2024-04-24,E01
1034,58,16:32:02,0.1588983,1650534,-3004001,1,3427576,-61.21362,1.032247E-008,-2.060046E-006,4,2024-04-24,E01
1035,59,16:32:02,0.1260081,2166269,-3269721,1,3922219,-56.47457,1.056078E-008,-3.374821E-006,4,2024-04-24,E01
1036,60,16:32:02,0.1001603,2673509,-3688664,1,4555644,-54.06576,1.058814E-008,-5.728111E-007,4,2024-04-24,E01
1037,0,16:56:05,100078.1,2029.461,-1167.155,1,2341.146,-29.90346,4.05778E-008,-1.290707E-005,7,2024-04-24,E02
1038,1,16:56:05,79453.13,2194.828,-1312.789,1,2557.477,-30.88485,3.578182E-008,-1.239142E-005,7,2024-04-24,E02
1039,2,16:56:05,63140.62,2388.05,-1464.497,1,2801.345,-31.51915,3.382097E-008,-1.39344E-005,7,2024-04-24,E02
1040,3,16:56:05,50203.12,2609.472,-1618.944,1,3070.884,-31.8159,3.317012E-008,-1.409927E-005,7,2024-04-24,E02
1041,4,16:56:05,39890.62,2859.245,-1774.208,1,3364.981,-31.82028,3.074151E-008,-1.322583E-005,7,2024-04-24,E02
1042,5,16:56:05,31640.63,3143.277,-1929.232,1,3688.107,-31.54013,3.173273E-008,-1.549068E-005,7,2024-04-24,E02
1043,6,16:56:05,25171.88,3503.776,-2037.968,1,4053.364,-30.18439,1.609113E-008,-1.409698E-005,6,2024-04-24,E02
1044,7,16:56:05,20015.62,3836.888,-2173.02,1,4409.504,-29.52502,1.562182E-008,-1.817828E-005,6,2024-04-24,E02
1045,8,16:56:05,15890.62,4193.911,-2293.835,1,4780.227,-28.6762,1.538117E-008,-2.163844E-005,6,2024-04-24,E02
1046,9,16:56:05,12609.38,4574.635,-2396.456,1,5164.329,-27.64812,1.521318E-008,-1.81072E-005,6,2024-04-24,E02
1047,10,16:56:05,10078.13,4953.056,-2478.085,1,5538.381,-26.57946,1.517474E-008,-1.62439E-005,6,2024-04-24,E02
1048,11,16:56:05,8015.625,5344.887,-2543.761,1,5919.335,-25.4509,1.482453E-008,-1.620017E-005,6,2024-04-24,E02
1049,12,16:56:05,6328.125,5748.025,-2596.416,1,6307.232,-24.30897,1.505252E-008,-1.409381E-005,6,2024-04-24,E02
1050,13,16:56:05,5015.625,6135.719,-2636.748,1,6678.285,-23.255,1.463013E-008,-1.422364E-005,6,2024-04-24,E02
1051,14,16:56:05,3984.375,6509.828,-2676.891,1,7038.722,-22.35284,1.453419E-008,-1.327985E-005,6,2024-04-24,E02
1052,15,16:56:05,3170.956,6867.297,-2723.174,1,7387.52,-21.63042,1.480063E-008,-1.749313E-005,6,2024-04-24,E02
1053,16,16:56:05,2527.573,7206.628,-2785.387,1,7726.181,-21.13169,1.410539E-008,-1.930644E-005,6,2024-04-24,E02
1054,17,16:56:05,1976.103,7561.438,-2886.195,1,8093.545,-20.89181,1.468578E-008,-1.750324E-005,6,2024-04-24,E02
1055,18,16:56:05,1577.524,7872.06,-3016.347,1,8430.164,-20.9654,1.479407E-008,-1.604547E-005,6,2024-04-24,E02
1056,19,16:56:05,1265.625,8173.094,-3192.817,1,8774.597,-21.33809,1.40571E-008,-1.225012E-005,6,2024-04-24,E02
1057,20,16:56:05,998.264,8495.219,-3445.422,1,9167.315,-22.07609,1.420249E-008,-1.329371E-005,6,2024-04-24,E02
1058,21,16:56:05,796.875,8798.559,-3756.312,1,9566.84,-23.11878,1.43387E-008,-1.318999E-005,6,2024-04-24,E02
1059,22,16:56:05,627.7902,9130.061,-4179.783,1,10041.34,-24.59852,1.469075E-008,-1.129449E-005,6,2024-04-24,E02
1060,23,16:56:05,505.5147,9437.443,-4667.906,1,10528.75,-26.31771,1.33198E-008,-1.818884E-005,6,2024-04-24,E02
1061,24,16:56:05,397.9953,9787.74,-5348.126,1,11153.58,-28.65265,1.330149E-008,-1.661827E-005,6,2024-04-24,E02
1062,25,16:56:05,315.5048,10149.02,-6183.765,1,11884.51,-31.35381,1.334717E-008,-2.001464E-005,6,2024-04-24,E02
1063,26,16:56:05,252.4038,10520.38,-7183.309,1,12738.85,-34.32523,1.334872E-008,-1.996144E-005,6,2024-04-24,E02
1064,27,16:56:05,198.6229,10958.86,-8521.419,1,13882.04,-37.86802,1.326373E-008,-2.039703E-005,6,2024-04-24,E02
1065,28,16:56:05,158.3615,11423.3,-10093.25,1,15243.54,-41.46276,1.324424E-008,-1.494754E-005,6,2024-04-24,E02
1066,29,16:56:05,125.558,11965.05,-12084.98,1,17006.15,-45.28571,1.319072E-008,-1.909474E-005,6,2024-04-24,E02
1067,30,16:56:05,100.4464,12561.68,-14438.92,1,19138.4,-48.97715,1.320405E-008,-1.920968E-005,6,2024-04-24,E02
1068,31,16:56:05,79.00281,13316.15,-17564.3,1,22041.43,-52.83287,1.317107E-008,-1.761087E-005,6,2024-04-24,E02
1069,32,16:56:05,63.3446,14132.1,-21098.09,1,25393.82,-56.1847,1.321337E-008,-1.235263E-005,6,2024-04-24,E02
1070,33,16:56:05,49.86702,15202.42,-25811.73,1,29955.96,-59.50305,1.315601E-008,-1.243584E-005,6,2024-04-24,E02
1071,34,16:56:05,39.72458,16416.85,-31318.46,1,35360.41,-62.33688,1.308572E-008,-2.198553E-005,6,2024-04-24,E02
1072,35,16:56:05,31.6723,17875.31,-38014.13,1,42007.15,-64.81578,1.311118E-008,-1.723978E-005,6,2024-04-24,E02
1073,36,16:56:05,24.93351,19762.82,-46696.82,1,50706.63,-67.06116,1.15645E-008,-2.930667E-005,5,2024-04-24,E02
1074,37,16:56:05,19.86229,21897.13,-56812.41,1,60886.24,-68.92191,1.096801E-008,3.751615E-005,5,2024-04-24,E02
1075,38,16:56:05,15.83615,24603.38,-69171.98,1,73417.23,-70.42033,1.101846E-008,3.50454E-005,5,2024-04-24,E02
1076,39,16:56:05,12.40079,28300.67,-85574.57,1,90132.88,-71.70025,1.10541E-008,4.130539E-005,5,2024-04-24,E02
1077,40,16:56:05,9.93114,32601.35,-103786.2,1,108786.2,-72.56144,1.119508E-008,3.902847E-005,5,2024-04-24,E02
1078,41,16:56:05,7.944915,38004.91,-125918.4,1,131528.8,-73.20505,1.121269E-008,4.208979E-005,5,2024-04-24,E02
1079,42,16:56:05,6.317385,45036.91,-153407.2,1,159881.5,-73.63895,1.125709E-008,4.150616E-005,5,2024-04-24,E02
1080,43,16:56:05,5.008013,53960.38,-187154.8,1,194778.4,-73.91669,1.125124E-008,4.218756E-005,5,2024-04-24,E02
1081,44,16:56:05,3.945707,65466.84,-229190.7,1,238357.4,-74.05835,1.122816E-008,3.958115E-005,5,2024-04-24,E02
1082,45,16:56:05,3.158693,78877.47,-276818.7,1,287837.2,-74.09548,1.114789E-008,3.78253E-005,5,2024-04-24,E02
1083,46,16:56:05,2.504006,96489.4,-336911.1,1,350455.8,-74.01859,1.105544E-008,3.969259E-005,5,2024-04-24,E02
1084,47,16:56:05,1.998082,117404.3,-407366.7,1,423947.3,-73.92287,1.102126E-008,3.476959E-005,5,2024-04-24,E02
1085,48,16:56:05,1.584686,144405.6,-494806.5,1,515447.8,-73.73051,1.103358E-008,3.769197E-005,5,2024-04-24,E02
1086,49,16:56:05,1.266892,177594.1,-596637.2,1,622507.5,-73.42392,1.086439E-008,-7.279308E-006,4,2024-04-24,E02
1087,50,16:56:05,0.999041,222704,-727755.6,1,761068.6,-72.98511,1.08237E-008,-1.173858E-005,4,2024-04-24,E02
1088,51,16:56:05,0.7923428,281526.8,-880605.6,1,924512.6,-72.27109,1.071153E-008,-1.302749E-005,4,2024-04-24,E02
1089,52,16:56:05,0.6334459,353611.3,-1059800,1,1117237,-71.54829,1.064597E-008,-1.275741E-005,4,2024-04-24,E02
1090,53,16:56:05,0.5040323,451640.4,-1273950,1,1351639,-70.47958,1.062659E-008,-7.794428E-006,4,2024-04-24,E02
1091,54,16:56:05,0.400641,581092.8,-1526328,1,1633201,-69.15752,1.051257E-008,-1.565848E-006,4,2024-04-24,E02
1092,55,16:56:05,0.316723,755211.1,-1824829,1,1974929,-67.51763,1.048805E-008,-1.417427E-006,4,2024-04-24,E02
1093,56,16:56:05,0.2520161,972965,-2155027,1,2364488,-65.70148,1.029038E-008,-5.115335E-007,4,2024-04-24,E02
1094,57,16:56:05,0.2003205,1278761,-2505956,1,2813369,-62.96528,1.018691E-008,-2.630345E-006,4,2024-04-24,E02
1095,58,16:56:05,0.1588983,1616264,-2936193,1,3351647,-61.16887,1.008935E-008,3.228333E-006,4,2024-04-24,E02
1096,59,16:56:05,0.1260081,2068380,-3339298,1,3927990,-58.22569,9.952844E-009,4.435014E-006,4,2024-04-24,E02
1097,60,16:56:05,0.1001603,2602226,-3747109,1,4562061,-55.22147,9.766837E-009,6.662504E-006,4,2024-04-24,E02
1098,0,17:11:41,100078.1,1883.686,-1082.266,1,2172.458,-29.87938,5.651122E-008,-1.468205E-005,7,2024-04-24,E03
1099,1,17:11:41,79453.13,2030.279,-1227.826,1,2372.676,-31.16376,4.926492E-008,-1.624692E-005,7,2024-04-24,E03
1100,2,17:11:41,63140.62,2206.987,-1382.734,1,2604.371,-32.0682,4.672835E-008,-1.533129E-005,7,2024-04-24,E03
1101,3,17:11:41,50203.12,2410.474,-1542.34,1,2861.677,-32.61311,4.406129E-008,-1.515472E-005,7,2024-04-24,E03
1102,4,17:11:41,39890.62,2648.227,-1704.913,1,3149.577,-32.7732,4.179863E-008,-1.337114E-005,7,2024-04-24,E03
1103,5,17:11:41,31640.63,2919.208,-1868.409,1,3465.938,-32.62086,4.16333E-008,-1.272036E-005,7,2024-04-24,E03
1104,6,17:11:41,25171.88,3218.669,-2023.377,1,3801.827,-32.15502,4.042145E-008,-1.635313E-005,7,2024-04-24,E03
1105,7,17:11:41,20015.62,3594.79,-2133.598,1,4180.281,-30.69019,2.436779E-008,-2.096346E-005,6,2024-04-24,E03
1106,8,17:11:41,15890.62,3948.43,-2262.486,1,4550.708,-29.8131,2.341249E-008,-2.442748E-005,6,2024-04-24,E03
1107,9,17:11:41,12609.38,4323.37,-2373.391,1,4931.989,-28.76537,2.348003E-008,-1.826504E-005,6,2024-04-24,E03
1108,10,17:11:41,10078.13,4699.548,-2462.843,1,5305.785,-27.65721,2.304512E-008,-1.987204E-005,6,2024-04-24,E03
1109,11,17:11:41,8015.625,5089.012,-2533.851,1,5684.932,-26.469,2.240957E-008,-1.942048E-005,6,2024-04-24,E03
1110,12,17:11:41,6328.125,5489.975,-2593.408,1,6071.704,-25.28558,2.190154E-008,-2.01829E-005,6,2024-04-24,E03
1111,13,17:11:41,5015.625,5876.926,-2644.048,1,6444.319,-24.22313,2.255411E-008,-1.647984E-005,6,2024-04-24,E03
1112,14,17:11:41,3984.375,6249.666,-2692.372,1,6804.938,-23.3065,2.188638E-008,-1.857826E-005,6,2024-04-24,E03
1113,15,17:11:41,3170.956,6610.228,-2754.286,1,7161.089,-22.62004,2.202061E-008,-1.780014E-005,6,2024-04-24,E03
1114,16,17:11:41,2527.573,6949.928,-2827.39,1,7503.042,-22.13762,2.161712E-008,-1.625015E-005,6,2024-04-24,E03
1115,17,17:11:41,1976.103,7310.58,-2943.574,1,7880.939,-21.93197,2.159618E-008,-1.808604E-005,6,2024-04-24,E03
1116,18,17:11:41,1577.524,7633.422,-3086.08,1,8233.652,-22.01275,2.133115E-008,-1.779316E-005,6,2024-04-24,E03
1117,19,17:11:41,1265.625,7952.391,-3273.797,1,8599.899,-22.37572,2.157884E-008,-1.468686E-005,6,2024-04-24,E03
1118,20,17:11:41,998.264,8289.868,-3531.031,1,9010.555,-23.07135,2.131348E-008,-8.574898E-006,6,2024-04-24,E03
1119,21,17:11:41,796.875,8614.887,-3850.642,1,9436.298,-24.08347,2.159133E-008,-5.286904E-006,6,2024-04-24,E03
1120,22,17:11:41,627.7902,8963.09,-4275.566,1,9930.63,-25.50204,2.132893E-008,-9.719028E-006,6,2024-04-24,E03
1121,23,17:11:41,505.5147,9291.867,-4760.123,1,10440.19,-27.12557,2.042196E-008,-1.689578E-005,6,2024-04-24,E03
1122,24,17:11:41,397.9953,9662.29,-5434.401,1,11085.7,-29.35487,2.034509E-008,-1.976399E-005,6,2024-04-24,E03
1123,25,17:11:41,315.5048,10038.28,-6261.772,1,11831.18,-31.95548,2.032694E-008,-1.765527E-005,6,2024-04-24,E03
1124,26,17:11:41,252.4038,10425.28,-7252.568,1,12699.85,-34.82521,2.036191E-008,-1.359915E-005,6,2024-04-24,E03
1125,27,17:11:41,198.6229,10875.86,-8581.379,1,13853.68,-38.27449,2.029687E-008,-1.299384E-005,6,2024-04-24,E03
1126,28,17:11:41,158.3615,11351.2,-10144.57,1,15223.73,-41.78717,2.042372E-008,-1.145858E-005,6,2024-04-24,E03
1127,29,17:11:41,125.558,11904.89,-12128.28,1,16994.75,-45.53255,2.050448E-008,-1.735891E-005,6,2024-04-24,E03
1128,30,17:11:41,100.4464,12517.96,-14474.27,1,19136.45,-49.14536,2.052396E-008,-1.312295E-005,6,2024-04-24,E03
1129,31,17:11:41,79.00281,13296.14,-17591.16,1,22050.76,-52.91648,2.05095E-008,-1.072287E-005,6,2024-04-24,E03
1130,32,17:11:41,63.3446,14146.24,-21112.93,1,25414.01,-56.17683,2.05218E-008,-1.355433E-005,6,2024-04-24,E03
1131,33,17:11:41,49.86702,15264.41,-25804.59,1,29981.31,-59.39404,2.050258E-008,-1.374628E-005,6,2024-04-24,E03
1132,34,17:11:41,39.72458,16538.05,-31266.29,1,35370.72,-62.12376,2.049066E-008,-1.997472E-005,6,2024-04-24,E03
1133,35,17:11:41,31.6723,18082,-37903.34,1,41995.5,-64.49626,2.054968E-008,-1.953055E-005,6,2024-04-24,E03
1134,36,17:11:41,24.93351,20075.37,-46489.38,1,50638.75,-66.644,1.89655E-008,-3.437183E-005,5,2024-04-24,E03
1135,37,17:11:41,19.86229,22334.64,-56455.35,1,60712.79,-68.41545,1.831163E-008,3.94963E-005,5,2024-04-24,E03
1136,38,17:11:41,15.83615,25215.16,-68596.68,1,73084.26,-69.81729,1.819805E-008,3.995153E-005,5,2024-04-24,E03
1137,39,17:11:41,12.40079,29136.25,-84736.91,1,89606.17,-71.0248,1.82039E-008,3.547915E-005,5,2024-04-24,E03
1138,40,17:11:41,9.93114,33703.17,-102611,1,108004.2,-71.81693,1.834318E-008,3.231992E-005,5,2024-04-24,E03
1139,41,17:11:41,7.944915,39481.12,-124335.2,1,130453,-72.38338,1.839785E-008,3.061993E-005,5,2024-04-24,E03
1140,42,17:11:41,6.317385,47145.52,-151288.9,1,158464.6,-72.69163,1.84643E-008,3.409437E-005,5,2024-04-24,E03
1141,43,17:11:41,5.008013,57084.22,-184269.1,1,192908.6,-72.78768,1.849296E-008,3.66009E-005,5,2024-04-24,E03
1142,44,17:11:41,3.945707,70209.27,-225070.8,1,235767.3,-72.67506,1.849258E-008,3.377236E-005,5,2024-04-24,E03
1143,45,17:11:41,3.158693,85830.71,-270831.3,1,284106.5,-72.41577,1.851777E-008,3.552213E-005,5,2024-04-24,E03
1144,46,17:11:41,2.504006,106755.7,-327805.5,1,344751,-71.96124,1.853463E-008,4.016554E-005,5,2024-04-24,E03
1145,47,17:11:41,1.998082,131936.1,-393478.3,1,415008.8,-71.46333,1.852641E-008,3.914646E-005,5,2024-04-24,E03
1146,48,17:11:41,1.584686,164370.9,-473510.4,1,501228.4,-70.85645,1.853315E-008,4.339372E-005,5,2024-04-24,E03
1147,49,17:11:41,1.266892,203973.4,-565008.3,1,600699.2,-70.14994,1.849334E-008,3.457596E-005,5,2024-04-24,E03
1148,50,17:11:41,0.999041,256681.7,-680745.2,1,727529.7,-69.34055,1.840044E-008,3.706298E-005,5,2024-04-24,E03
1149,51,17:11:41,0.7923428,323397.1,-814487.2,1,876341.9,-68.34415,1.823493E-008,-4.080577E-005,4,2024-04-24,E03
1150,52,17:11:41,0.6334459,405964.2,-964799,1,1046730,-67.17982,1.810393E-008,-4.323996E-005,4,2024-04-24,E03
1151,53,17:11:41,0.5040323,515420,-1143790,1,1254557,-65.74249,1.823914E-008,-4.173331E-005,4,2024-04-24,E03
1152,54,17:11:41,0.400641,658646.8,-1341169,1,1494172,-63.84438,1.822846E-008,-4.361734E-005,4,2024-04-24,E03
1153,55,17:11:41,0.316723,843630.2,-1571493,1,1783621,-61.7716,1.798152E-008,-4.340947E-005,4,2024-04-24,E03
1154,56,17:11:41,0.2520161,1071741,-1811574,1,2104859,-59.39112,1.794093E-008,-4.453158E-005,4,2024-04-24,E03
1155,57,17:11:41,0.2003205,1353650,-2052453,1,2458644,-56.59404,1.793148E-008,-3.853619E-005,4,2024-04-24,E03
1156,58,17:11:41,0.1588983,1688263,-2308366,1,2859858,-53.8195,1.779071E-008,-4.257873E-005,4,2024-04-24,E03
1157,59,17:11:41,0.1260081,2074858,-2491723,1,3242486,-50.21585,1.768489E-008,-3.978571E-005,4,2024-04-24,E03
1158,60,17:11:41,0.1001603,2514265,-2711012,1,3697447,-47.15633,1.764329E-008,-3.698915E-005,4,2024-04-24,E03
1159,0,17:26:17,100078.1,1674.743,-930.2734,1,1915.77,-29.05096,3.834299E-008,-1.191017E-005,7,2024-04-24,E04
1160,1,17:26:17,79453.13,1791.29,-1067.429,1,2085.215,-30.79069,3.411744E-008,-1.262899E-005,7,2024-04-24,E04
1161,2,17:26:17,63140.62,1933.904,-1217.83,1,2285.409,-32.1997,3.255015E-008,-1.417579E-005,7,2024-04-24,E04
1162,3,17:26:17,50203.12,2105.561,-1379.649,1,2517.304,-33.23444,3.051549E-008,-1.415392E-005,7,2024-04-24,E04
1163,4,17:26:17,39890.62,2312.077,-1550.439,1,2783.803,-33.84513,2.926662E-008,-1.736487E-005,7,2024-04-24,E04
1164,5,17:26:17,31640.63,2555.579,-1725.259,1,3083.424,-34.02311,2.92288E-008,-1.79704E-005,7,2024-04-24,E04
1165,6,17:26:17,25171.88,2832.876,-1895.068,1,3408.294,-33.78075,2.910766E-008,-1.979382E-005,7,2024-04-24,E04
1166,7,17:26:17,20015.62,3143.65,-2054.915,1,3755.691,-33.1715,2.81407E-008,-1.694296E-005,7,2024-04-24,E04
1167,8,17:26:17,15890.62,3531.53,-2167.242,1,4143.506,-31.53676,1.315416E-008,-1.75822E-005,6,2024-04-24,E04
1168,9,17:26:17,12609.38,3897.273,-2291.504,1,4521.032,-30.45452,1.277162E-008,-1.968067E-005,6,2024-04-24,E04
1169,10,17:26:17,10078.13,4267.826,-2387.962,1,4890.471,-29.22817,1.265661E-008,-2.220954E-005,6,2024-04-24,E04
1170,11,17:26:17,8015.625,4651.891,-2466.175,1,5265.179,-27.93006,1.217264E-008,-2.068298E-005,6,2024-04-24,E04
1171,12,17:26:17,6328.125,5047.57,-2528.115,1,5645.293,-26.60436,1.198668E-008,-2.123293E-005,6,2024-04-24,E04
1172,13,17:26:17,5015.625,5429.334,-2581.994,1,6012.018,-25.43407,1.209467E-008,-1.75447E-005,6,2024-04-24,E04
1173,14,17:26:17,3984.375,5796.267,-2633.489,1,6366.472,-24.43431,1.19273E-008,-2.368608E-005,6,2024-04-24,E04
1174,15,17:26:17,3170.956,6148.89,-2696.428,1,6714.132,-23.67855,1.202606E-008,-2.491575E-005,6,2024-04-24,E04
1175,16,17:26:17,2527.573,6491.732,-2774.062,1,7059.604,-23.1381,1.206403E-008,-2.063062E-005,6,2024-04-24,E04
1176,17,17:26:17,1976.103,6857.821,-2886.461,1,7440.522,-22.82626,1.241048E-008,-1.583451E-005,6,2024-04-24,E04
1177,18,17:26:17,1577.524,7188.346,-3027.519,1,7799.884,-22.83939,1.230016E-008,-2.104391E-005,6,2024-04-24,E04
1178,19,17:26:17,1265.625,7518.89,-3201.048,1,8171.929,-23.06111,1.207998E-008,-2.142282E-005,6,2024-04-24,E04
1179,20,17:26:17,998.264,7872.518,-3440.419,1,8591.45,-23.60611,1.146587E-008,-1.626846E-005,6,2024-04-24,E04
1180,21,17:26:17,796.875,8223.841,-3720.695,1,9026.357,-24.34332,1.233188E-008,-1.80517E-005,6,2024-04-24,E04
1181,22,17:26:17,627.7902,8599.874,-4103.998,1,9528.94,-25.51123,1.17574E-008,-1.258714E-005,6,2024-04-24,E04
1182,23,17:26:17,505.5147,8953.579,-4518.947,1,10029.33,-26.78046,1.0872E-008,-2.300681E-005,6,2024-04-24,E04
1183,24,17:26:17,397.9953,9355.865,-5092.233,1,10651.9,-28.55868,1.08722E-008,-2.241942E-005,6,2024-04-24,E04
1184,25,17:26:17,315.5048,9763.41,-5788.739,1,11350.49,-30.66376,1.0827E-008,-2.963972E-005,6,2024-04-24,E04
1185,26,17:26:17,252.4038,10176.67,-6619.364,1,12140.04,-33.04179,1.088589E-008,-2.960681E-005,6,2024-04-24,E04
1186,27,17:26:17,198.6229,10652.79,-7726.607,1,13159.88,-35.95386,1.084296E-008,-2.668113E-005,6,2024-04-24,E04
1187,28,17:26:17,158.3615,11147.18,-9025.712,1,14343.05,-38.99659,1.084529E-008,-2.324771E-005,6,2024-04-24,E04
1188,29,17:26:17,125.558,11712.36,-10663.9,1,15839.76,-42.31734,1.077149E-008,-2.740545E-005,6,2024-04-24,E04
1189,30,17:26:17,100.4464,12328.22,-12594.41,1,17623.96,-45.61193,1.076891E-008,-2.35144E-005,6,2024-04-24,E04
1190,31,17:26:17,79.00281,13078.59,-15138.22,1,20005.38,-49.17479,1.077833E-008,-2.495205E-005,6,2024-04-24,E04
1191,32,17:26:17,63.3446,13867.65,-17999.4,1,22722.02,-52.38753,1.080495E-008,-1.884661E-005,6,2024-04-24,E04
1192,33,17:26:17,49.86702,14844.67,-21787.97,1,26364.37,-55.73244,1.0805E-008,-1.962545E-005,6,2024-04-24,E04
1193,34,17:26:17,39.72458,15910.43,-26222.14,1,30671.52,-58.75248,1.064125E-008,-2.926263E-005,6,2024-04-24,E04
1194,35,17:26:17,31.6723,17101.13,-31618.96,1,35947.28,-61.59324,1.073196E-008,-2.791176E-005,6,2024-04-24,E04
1195,36,17:26:17,24.93351,18540.42,-38637.82,1,42855.9,-64.36591,9.164806E-009,-3.748982E-005,5,2024-04-24,E04
1196,37,17:26:17,19.86229,20064,-46867.18,1,50981.33,-66.82407,8.560313E-009,3.053492E-005,5,2024-04-24,E04
1197,38,17:26:17,15.83615,21901.14,-57035.84,1,61096.21,-68.99375,8.579308E-009,2.902525E-005,5,2024-04-24,E04
1198,39,17:26:17,12.40079,24311.65,-70690.3,1,74754.09,-71.021,8.635941E-009,2.953767E-005,5,2024-04-24,E04
1199,40,17:26:17,9.93114,27033.64,-86082.17,1,90227.26,-72.56538,8.751171E-009,2.850912E-005,5,2024-04-24,E04
1200,41,17:26:17,7.944915,30455.44,-105065.1,1,109390.2,-73.83461,8.750221E-009,2.814201E-005,5,2024-04-24,E04
1201,42,17:26:17,6.317385,34952.73,-129034.9,1,133685.1,-74.84354,8.792524E-009,2.926999E-005,5,2024-04-24,E04
1202,43,17:26:17,5.008013,40852.3,-158896.3,1,164063.9,-75.58151,8.800003E-009,3.171935E-005,5,2024-04-24,E04
1203,44,17:26:17,3.945707,48793.66,-196576.1,1,202541.4,-76.05991,8.780315E-009,3.530348E-005,5,2024-04-24,E04
1204,45,17:26:17,3.158693,58432.68,-239503.4,1,246528.4,-76.28915,8.747175E-009,3.804342E-005,5,2024-04-24,E04
1205,46,17:26:17,2.504006,71593.6,-294289.4,1,302872.8,-76.32691,8.734622E-009,3.643337E-005,5,2024-04-24,E04
1206,47,17:26:17,1.998082,87614.51,-358367.7,1,368922.3,-76.2617,8.716258E-009,3.649263E-005,5,2024-04-24,E04
1207,48,17:26:17,1.584686,108441.4,-438141.2,1,451361.5,-76.09847,8.692547E-009,3.611841E-005,5,2024-04-24,E04
